a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,w_cpl,Omega_phi_test,Omega_DE_cpl
9.466462401710323e-3,1.046360821566595e2,-4.660000000000000e0,1.077430198110938e-3,3.981851677320647e-6,7.335676794010857e-3,6.034047276525752e2,2.690607701309471e-5,9.999920363283556e0,9.999947269360568e0,-9.999893457206543e0,-9.999946187562219e-1,-1.455320122558974e0,9.155014534968899e-6,1.816460517670506e-8
9.561601930543505e-3,1.035849855771142e2,-4.650000000000000e0,1.094128939693783e-3,4.105285280882482e-6,7.447899504835964e-3,5.943362375253017e2,2.773560351706790e-5,9.999917894631450e0,9.999945630234967e0,-9.999890159027933e0,-9.999944528491369e-1,-1.455263038841674e0,9.436522131419232e-6,1.898064111431202e-8
9.657697627537768e-3,1.025443475832811e2,-4.640000000000001e0,1.111082462027622e-3,4.232519198703840e-6,7.561825536140156e-3,5.854048456217630e2,2.859060271951068e-5,9.999915349974309e0,9.999943940577028e0,-9.999886759371590e0,-9.999942818474006e-1,-1.455205381423477e0,9.726658871232407e-6,1.983324810647706e-8
9.754759102342903e-3,1.015140641104935e2,-4.630000000000000e0,1.128294628558459e-3,4.363669979164619e-6,7.677480668121941e-3,5.766084597129450e2,2.947185470469306e-5,9.999912726981249e0,9.999942198835953e0,-9.999883255126544e0,-9.999941055949888e-1,-1.455147144538594e0,1.002568869437733e-5,2.072406127763854e-8
9.852796061187257e-3,1.004940321295456e2,-4.620000000000000e0,1.145769361570024e-3,4.498857827369247e-6,7.794891073043258e-3,5.679450199672307e2,3.038016342030474e-5,9.999910023248246e0,9.999940403411665e0,-9.999879643084826e0,-9.999939239311048e-1,-1.455088322363288e0,1.033388360200385e-5,2.165478868770355e-8
9.951818307848428e-3,9.948414963638929e1,-4.609999999999999e0,1.163510642364301e-3,4.638206551633125e-6,7.914083316453232e-3,5.594124984377017e2,3.131635736988170e-5,9.999907236299224e0,9.999938552656594e0,-9.999875919941854e0,-9.999937366900395e-1,-1.455028909015291e0,1.065152390239626e-5,2.262721457722076e-8
1.005183574463359e-2,9.848431564193376e1,-4.600000000000000e0,1.181522512567562e-3,4.781843771403854e-6,8.035084365877805e-3,5.510088985578167e2,3.228129038338696e-5,9.999904363581891e0,9.999936644872275e0,-9.999872082291507e0,-9.999935437010192e-1,-1.454968898553220e0,1.097889846441981e-5,2.364320275654002e-8
1.015285837336976e-2,9.749443016194631e1,-4.590000000000000e0,1.199809075121619e-3,4.929901052433328e-6,8.157921597421312e-3,5.427322546453056e2,3.327584239483655e-5,9.999901402465028e0,9.999934678307422e0,-9.999868126622633e0,-9.999933447880481e-1,-1.454908284975978e0,1.131630497869576e-5,2.470470014532962e-8
1.025489629640402e-2,9.651439420705401e1,-4.580000000000000e0,1.218374494690895e-3,5.082513901332709e-6,8.282622798493284e-3,5.345806314141562e2,3.430092021106035e-5,9.999898350238611e0,9.999932651158822e0,-9.999864049318401e0,-9.999931397697550e-1,-1.454847062222158e0,1.166405022674184e-5,2.581374046909774e-8
1.035795971761370e-2,9.554410977284469e1,-4.570000000000000e0,1.237222999388401e-3,5.239822081811685e-6,8.409216179282853e-3,5.265521234945469e2,3.535745837495625e-5,9.999895204107476e0,9.999930561565851e0,-9.999859846649102e0,-9.999929284592214e-1,-1.454785224169432e0,1.202245035831046e-5,2.697244811966112e-8
1.046205894342679e-2,9.458347983006632e1,-4.560000000000000e0,1.256358880887619e-3,5.401969531940748e-6,8.537730373528247e-3,5.186448549605906e2,3.644641996553339e-5,9.999891961192985e0,9.999928407612950e0,-9.999855514773019e0,-9.999927106638208e-1,-1.454722764633944e0,1.239183117719103e-5,2.818304218680813e-8
1.056720438385265e-2,9.363240831492406e1,-4.550000000000000e0,1.275786495940096e-3,5.569104633296553e-6,8.668194448608696e-3,5.108569788657633e2,3.756879749944531e-5,9.999888618527631e0,9.999926187325130e0,-9.999851049730133e0,-9.999924861850388e-1,-1.454659677369688e0,1.277252843571665e-5,2.944784066872252e-8
1.067340655352293e-2,9.269080011947398e1,-4.540000000000000e0,1.295510267352974e-3,5.741380344919151e-6,8.800637912054711e-3,5.031866767858830e2,3.872561382954735e-5,9.999885173052368e0,9.999923898666198e0,-9.999846447438538e0,-9.999922548182920e-1,-1.454595956067886e0,1.316488813825173e-5,3.076926486906742e-8
1.078067607274309e-2,9.175856108211168e1,-4.529999999999999e0,1.315534684485671e-3,5.918954212053503e-6,8.935090714870093e-3,4.956321583695081e2,3.991792304147888e-5,9.999881621616437e0,9.999921539539478e0,-9.999841703693395e0,-9.999920163527516e-1,-1.454531594356354e0,1.356926685393458e-5,3.214984398897818e-8
1.088902366855445e-2,9.083559797815674e1,-4.520000000000000e0,1.335864305087318e-3,6.101988727520298e-6,9.071583263743322e-3,4.881916608956418e2,4.114681145551397e-5,9.999877960970132e0,9.999919107781587e0,-9.999836814158677e0,-9.999917705711393e-1,-1.454466585798867e0,1.398603203894380e-5,3.359221992257180e-8
1.099846017580688e-2,8.992181851052953e1,-4.510000000000000e0,1.356503755404053e-3,6.290651232103922e-6,9.210146421788724e-3,4.808634488386027e2,4.241339855539382e-5,9.999874187766801e0,9.999916601165356e0,-9.999831774368246e0,-9.999915172495438e-1,-1.454400923894516e0,1.441556236860099e-5,3.509915226496550e-8
1.110899653824231e-2,8.901713130052181e1,-4.500000000000000e0,1.377457731859691e-3,6.485114239544671e-6,9.350811519717693e-3,4.736458134399559e2,4.371883803864255e-5,9.999870298556338e0,9.999914017394376e0,-9.999826579718301e0,-9.999912561572106e-1,-1.454334602077055e0,1.485824807958470e-5,3.667352354218568e-8
1.122064380958908e-2,8.812144587865868e1,-4.490000000000000e0,1.398731002045296e-3,6.685555574463128e-6,9.493610362428646e-3,4.665370722873762e2,4.506431885680628e-5,9.999866289782439e0,9.999911354101295e0,-9.999821225463583e0,-9.999909870563327e-1,-1.454267613714247e0,1.531449132258087e-5,3.831834467276673e-8
1.133341315466739e-2,8.723467267565152e1,-4.480000000000000e0,1.420328405316422e-3,6.892158399908289e-6,9.638575232997000e-3,4.595355689003303e2,4.645106626107159e-5,9.999862157782035e0,9.999908608848296e0,-9.999815706715774e0,-9.999907097018427e-1,-1.454199952107200e0,1.578470652568556e-5,4.003676067126682e-8
1.144731585050570e-2,8.635672301344107e1,-4.470000000000001e0,1.442254854732294e-3,7.105111625221315e-6,9.785738905558139e-3,4.526396723224618e2,4.788034296387711e-5,9.999857898777142e0,9.999905779120105e0,-9.999810018434179e0,-9.999904238411800e-1,-1.454131610489696e0,1.626932076887303e-5,4.183205660437866e-8
1.156236328746854e-2,8.548750909632939e1,-4.460000000000000e0,1.464515337185052e-3,7.324609794647605e-6,9.935134646196692e-3,4.458477767205680e2,4.935345021902893e-5,9.999853508877100e0,9.999902862327319e0,-9.999804155426881e0,-9.999901292140737e-1,-1.454062582027519e0,1.676877416989335e-5,4.370766381078197e-8
1.167856697039544e-2,8.462694400220059e1,-4.450000000000000e0,1.487114915234341e-3,7.550853471626960e-6,1.008679622513517e-2,4.391583009900584e2,5.087172904370055e-5,9.999848984070869e0,9.999899855799914e0,-9.999798112341825e0,-9.999898255523000e-1,-1.453992859817763e0,1.728352028191612e-5,4.566716639637393e-8
1.179593851975157e-2,8.377494167382795e1,-4.440000000000000e0,1.510058728114375e-3,7.784049381195370e-6,1.024075792343987e-2,4.325696883667782e2,5.243656142324821e-5,9.999844320224199e0,9.999896756785622e0,-9.999791883662775e0,-9.999895125794398e-1,-1.453922436888149e0,1.781402650330180e-5,4.771430801702802e-8
1.191448967278965e-2,8.293141691026881e1,-4.430000000000000e0,1.533351992446657e-3,8.024410462978551e-6,1.039705453777750e-2,4.260804060451073e2,5.404937153075982e-5,9.999839513078557e0,9.999893562450088e0,-9.999785463707026e0,-9.999891900106349e-1,-1.453851306196326e0,1.836077449986460e-5,4.985299896155794e-8
1.203423228472377e-2,8.209628535834376e1,-4.420000000000000e0,1.557000004281105e-3,8.272156330325231e-6,1.055572139396870e-2,4.196889448022067e2,5.571162707354430e-5,9.999834558241957e0,9.999890269869031e0,-9.999778846614884e0,-9.999888575523191e-1,-1.453779460629166e0,1.892426063999117e-5,5.208732354813126e-8
1.215517832991493e-2,8.126946350420170e1,-4.410000000000000e0,1.581008139253099e-3,8.527513146020220e-6,1.071679434806658e-2,4.133938186283308e2,5.742484054937590e-5,9.999829451191442e0,9.999886876031990e0,-9.999772026350893e0,-9.999885149019663e-1,-1.453706893002051e0,1.950499644304063e-5,5.442154784794666e-8
1.227733990306844e-2,8.045086866496816e1,-4.400000000000000e0,1.605381854585586e-3,8.790714076966344e-6,1.088030979965019e-2,4.071935643630904e2,5.919057066818195e-5,9.999824187263984e0,9.999883377834653e0,-9.999764996693315e0,-9.999881617478060e-1,-1.453633596058159e0,2.010350904138910e-5,5.686012775060440e-8
1.240072922044340e-2,7.964041898047705e1,-4.390000000000001e0,1.630126690106892e-3,9.061999437700623e-6,1.104630469860220e-2,4.010867413375726e2,6.101042374718049e-5,9.999818761653632e0,9.999879772077380e0,-9.999757751229884e0,-9.999877977685455e-1,-1.453559562467734e0,2.072034165656643e-5,5.940771738622783e-8
1.252535862107438e-2,7.883803340508452e1,-4.380000000000000e0,1.655248269098655e-3,9.341616778173046e-6,1.121481655076223e-2,3.950719310222179e2,6.288605513362523e-5,9.999813169409741e0,9.999876055464874e0,-9.999750283354608e0,-9.999874226330838e-1,-1.453484784827355e0,2.135605408990585e-5,6.206917792005644e-8
1.265124056800531e-2,7.804363169956446e1,-4.370000000000000e0,1.680752300437956e-3,9.629821397679273e-6,1.138588343214405e-2,3.891477366803610e2,6.481917076518623e-5,9.999807405426704e0,9.999872224597469e0,-9.999742586255939e0,-9.999870360001990e-1,-1.453409255659197e0,2.201122322812778e-5,6.484958673591804e-8
1.277838764953577e-2,7.725713442308421e1,-4.359999999999999e0,1.706644578789200e-3,9.926876208496620e-6,1.155954399024982e-2,3.833127830273344e2,6.681152863126033e-5,9.999801464446675e0,9.999868275975306e0,-9.999734652918043e0,-9.999866375182578e-1,-1.453332967410279e0,2.268644356435817e-5,6.775424702571282e-8
1.290681258047987e-2,7.647846292526084e1,-4.350000000000000e0,1.732930986788419e-3,1.023305227312653e-5,1.173583745856379e-2,3.775657158950535e2,6.886494042691452e-5,9.999795341048831e0,9.999864205989258e0,-9.999726476108403e0,-9.999862268248830e-1,-1.453255912451712e0,2.338232773499428e-5,7.078869780278289e-8
1.303652820343774e-2,7.570753933829559e1,-4.340000000000000e0,1.759617496063641e-3,1.054862894435554e-5,1.191480366334792e-2,3.719052019019774e2,7.098127316806448e-5,9.999789029646568e0,9.999860010919736e0,-9.999718048373399e0,-9.999858035466315e-1,-1.453178083077937e0,2.409950707294760e-5,7.395872435783801e-8
1.316754749007975e-2,7.494428656918733e1,-4.330000000000000e0,1.786710168240651e-3,1.087389399959274e-5,1.209648303034093e-2,3.663299281283703e2,7.316245085166300e-5,9.999782524484823e0,9.999855686935675e0,-9.999709362033972e0,-9.999853672986607e-1,-1.453099471505952e0,2.483863217774503e-5,7.727036917691184e-8
1.329988354244377e-2,7.418862829202311e1,-4.320000000000000e0,1.814215157183930e-3,1.120914421381131e-5,1.228091659962203e-2,3.608386017967647e2,7.541045626343590e-5,9.999775819628603e0,9.999851230084866e0,-9.999700409172339e0,-9.999849176843678e-1,-1.453020069874534e0,2.560037350298049e-5,8.072994334168809e-8
1.343354959424530e-2,7.344048894034549e1,-4.310000000000000e0,1.842138709231662e-3,1.155468521129097e-5,1.246814602721788e-2,3.554299499575451e2,7.772733267801454e-5,9.999768908965969e0,9.999846636298647e0,-9.999691181633290e0,-9.999844542950496e-1,-1.452939870243453e0,2.638542196170129e-5,8.434403843341948e-8
1.356855901220093e-2,7.269979369959579e1,-4.300000000000000e0,1.870487165578219e-3,1.191083210045302e-5,1.265821360089855e-2,3.501027191795668e2,8.011518578298653e-5,9.999761786195327e0,9.999841901381110e0,-9.999681671009544e0,-9.999839767095173e-1,-1.452858864592679e0,2.719448955020129e-5,8.811953896259494e-8
1.370492529736494e-2,7.196646849963281e1,-4.290000000000000e0,1.899266963287044e-3,1.227790960396176e-5,1.285116224692566e-2,3.448556752457262e2,8.257618554840366e-5,9.999754444822837e0,9.999837021008386e0,-9.999671868637289e0,-9.999834844937223e-1,-1.452777044821581e0,2.802830999084489e-5,9.206363534747733e-8
1.384266208647951e-2,7.124044000732532e1,-4.279999999999999e0,1.928484636480323e-3,1.265625225485651e-5,1.304703553796814e-2,3.396876028533956e2,8.511256816450185e-5,9.999746878158490e0,9.999831990726655e0,-9.999661765590325e0,-9.999829772003682e-1,-1.452694402748112e0,2.888763939447468e-5,9.618383746565329e-8
1.398178315333831e-2,7.052163561921920e1,-4.270000000000000e0,1.958146818674841e-3,1.304620503158229e-5,1.324587770858497e-2,3.345973053196543e2,8.772663813539413e-5,9.999739079303408e0,9.999826805941543e0,-9.999651352665273e0,-9.999824543684931e-1,-1.452610930107997e0,2.977325694297447e-5,1.004879888037783e-7
1.412230241016396e-2,6.980998345427655e1,-4.260000000000000e0,1.988260243070044e-3,1.344812319951262e-5,1.344773365719149e-2,3.295836042912199e2,9.042077025738034e-5,9.999731041153018e0,9.999821461923275e0,-9.999640620382760e0,-9.999819155230717e-1,-1.452526618553902e0,3.068596559267389e-5,1.049842812318218e-7
1.426423390899926e-2,6.910541234668786e1,-4.250000000000000e0,2.018831745145906e-3,1.386237306053127e-5,1.365264896326737e-2,3.246453394590175e2,9.319741185710279e-5,9.999722756382061e0,9.999815953793918e0,-9.999629558970204e0,-9.999813601745696e-1,-1.452441459654600e0,3.162659279912905e-5,1.096812704292470e-7
1.440759184311235e-2,6.840785183875521e1,-4.240000000000000e0,2.049868263656380e-3,1.428933206447808e-5,1.386066989397999e-2,3.197813682773002e2,9.605908495494164e-5,9.999714217442371e0,9.999810276527326e0,-9.999618158357416e0,-9.999807878185089e-1,-1.452355444894132e0,3.259599126402100e-5,1.145878919917748e-7
1.455239054841612e-2,6.771723217384648e1,-4.230000000000000e0,2.081376842032772e-3,1.472938908651938e-5,1.407184341351111e-2,3.149905656872506e2,9.900838852718803e-5,9.999705416557326e0,9.999804424945854e0,-9.999606408168798e0,-9.999801979350155e-1,-1.452268565670950e0,3.359503970479852e-5,1.197134782486240e-7
1.469864450490177e-2,6.703348428941972e1,-4.220000000000001e0,2.113364630808809e-3,1.518294512653280e-5,1.428621719911868e-2,3.102718238449868e2,1.020480009301972e-4,9.999696345707859e0,9.999798393708788e0,-9.999594297706929e0,-9.999795899883355e-1,-1.452180813297059e0,3.462464364773825e-5,1.250677758214321e-7
1.484636833808683e-2,6.635653981011659e1,-4.210000000000000e0,2.145838887973408e-3,1.565041314291198e-5,1.450383964354118e-2,3.056240518539017e2,1.051806822027784e-4,9.999686996635798e0,9.999792177318001e0,-9.999581815953595e0,-9.999789634263717e-1,-1.452092178997148e0,3.568573624522107e-5,1.306609639574188e-7
1.499557682047770e-2,6.568633104092515e1,-4.200000000000000e0,2.178806981802583e-3,1.613221893731826e-5,1.472475987373525e-2,3.010461755012657e2,1.084092766695819e-4,9.999677360826167e0,9.999785770102838e0,-9.999568951549497e0,-9.999783176801659e-1,-1.452002653907713e0,3.677927911783215e-5,1.365036736707777e-7
1.514628487304699e-2,6.502279096040989e1,-4.190000000000000e0,2.212276391819147e-3,1.662880123578015e-5,1.494902775728222e-2,2.965371369990164e2,1.117367154439972e-4,9.999667429505564e0,9.999779166221009e0,-9.999555692790119e0,-9.999776521633954e-1,-1.451912229076172e0,3.790626322216772e-5,1.426070077277741e-7
1.529850756672552e-2,6.436585321400990e1,-4.180000000000000e0,2.246254710443983e-3,1.714061207194571e-5,1.517669391334769e-2,2.920958947286771e2,1.151660190697224e-4,9.999657193634505e0,9.999772359653575e0,-9.999542027615435e0,-9.999769662718455e-1,-1.451820895459965e0,3.906770974505354e-5,1.489825615125523e-7
1.545226012390952e-2,6.371545210740304e1,-4.170000000000000e0,2.280749645502305e-3,1.766811755162847e-5,1.540780972926717e-2,2.877214229903238e2,1.187003003266501e-4,9.999646643892142e0,9.999765344192468e0,-9.999527943591815e0,-9.999762593828473e-1,-1.451728643925654e0,4.026467102497132e-5,1.556424448123033e-7
1.560755791998283e-2,6.307152259993664e1,-4.160000000000000e0,2.315769020654888e-3,1.821179768297513e-5,1.564242736348077e-2,2.834127117555445e2,1.223427669108859e-4,9.999635770679651e0,9.999758113446562e0,-9.999513427912740e0,-9.999755308547421e-1,-1.451635465248010e0,4.149823150162114e-5,1.625993045620956e-7
1.576441648485449e-2,6.243400029812334e1,-4.150000000000000e0,2.351320778484184e-3,1.877214742023185e-5,1.588059976592658e-2,2.791687664243202e2,1.260967244627736e-4,9.999624564099378e0,9.999750660823841e0,-9.999498467374915e0,-9.999747800262747e-1,-1.451541350109087e0,4.276950869430980e-5,1.698663485914552e-7
1.592285150451168e-2,6.180282144920170e1,-4.140000000000001e0,2.387412981403278e-3,1.934967669914799e-5,1.612238068412200e-2,2.749886075857632e2,1.299655794618752e-4,9.999613013954121e0,9.999742979533583e0,-9.999483048374660e0,-9.999740062160143e-1,-1.451446289097293e0,4.407965421021692e-5,1.774573704166009e-7
1.608287882258843e-2,6.117792293476079e1,-4.130000000000000e0,2.424053813594203e-3,1.994491095730413e-5,1.636782467600859e-2,2.708712707826522e2,1.339528423122778e-4,9.999601109736737e0,9.999735062579049e0,-9.999467156894426e0,-9.999732087217365e-1,-1.451350272706447e0,4.542985478332972e-5,1.853867751241611e-7
1.624451444194987e-2,6.055924226442853e1,-4.120000000000000e0,2.461251583584676e-3,2.055839196248357e-5,1.661698712698875e-2,2.668158062796998e2,1.380621305892548e-4,9.999588840613583e0,9.999726902744172e0,-9.999450778482995e0,-9.999723868197740e-1,-1.451253291334830e0,4.682133334498775e-5,1.936696063941874e-7
1.640777452629266e-2,5.994671756962218e1,-4.109999999999999e0,2.499014724773967e-3,2.119067764531342e-5,1.686992425349889e-2,2.628212788354900e2,1.422971721593951e-4,9.999576195427863e0,9.999718492600023e0,-9.999433898255704e0,-9.999715397643915e-1,-1.451155335284224e0,4.825535012712017e-5,2.023215747123785e-7
1.657267540176125e-2,5.934028759736194e1,-4.100000000000000e0,2.537351798794959e-3,2.184234333002319e-5,1.712669312519294e-2,2.588867674780320e2,1.466618087022655e-4,9.999563162675020e0,9.999709824483723e0,-9.999416500866317e0,-9.999706667870814e-1,-1.451056394758943e0,4.973320379894897e-5,2.113590868235735e-7
1.673923355858063e-2,5.873989170414519e1,-4.090000000000000e0,2.576271496352397e-3,2.251398170411364e-5,1.738735167057225e-2,2.550113652838619e2,1.511599990580758e-4,9.999549730503354e0,9.999700890502412e0,-9.999398570504296e0,-9.999697670958935e-1,-1.450956459864852e0,5.125623263842476e-5,2.207992764808746e-7
1.690746565270528e-2,5.814546984988226e1,-4.080000000000000e0,2.615782639492886e-3,2.320620351508032e-5,1.765195869200144e-2,2.511941791606420e2,1.557958228320627e-4,9.999535886700089e0,9.999691682522922e0,-9.999380090877256e0,-9.999688398747123e-1,-1.450855520608377e0,5.282581573926391e-5,2.306600365470912e-7
