a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,w_cpl,Omega_phi_test,Omega_DE_cpl
6.392786120670757e-2,1.464263188418817e1,-2.750000000000000e0,1.955091705925544e-2,1.741934619937454e-4,1.779020802617534e-2,3.396176272868640e1,1.582457508072968e-4,2.720292959802630e0,2.720451205553438e0,-2.720134714051823e0,-9.998836621289262e-1,-1.422643283275975e0,7.862112230905707e-4,7.296099070430838e-5
6.457034689316847e-2,1.448698509633994e1,-2.740000000000000e0,1.984758829806014e-2,1.795112518811860e-4,1.805950299671809e-2,3.345546536185275e1,1.630728242442348e-4,2.720278493894702e0,2.720441566718946e0,-2.720115421070457e0,-9.998801129741296e-1,-1.422257791864099e0,8.101846241067211e-4,7.614494218083776e-5
6.521928966812750e-2,1.433288701990720e1,-2.730000000000000e0,2.014874915979747e-2,1.849912312944432e-4,1.833286687169099e-2,3.295672516576370e1,1.680470038675725e-4,2.720263586865402e0,2.720431633869269e0,-2.720095539861534e0,-9.998764556316908e-1,-1.421868426199123e0,8.348884652654688e-4,7.946686965332273e-5
6.587475442640298e-2,1.418032224495389e1,-2.720000000000000e0,2.045446750101021e-2,1.906383433105267e-4,1.861036098364901e-2,3.246542922752518e1,1.731727679708627e-4,2.720248225275588e0,2.720421398043559e0,-2.720075052507617e0,-9.998726868064666e-1,-1.421475147344158e0,8.603449806744892e-4,8.293269992714102e-5
6.653680671501686e-2,1.402927551487540e1,-2.710000000000000e0,2.076481220114522e-2,1.964576809082399e-4,1.889204758257995e-2,3.198146632724639e1,1.784547309312324e-4,2.720232395278876e0,2.720410850009807e0,-2.720053940547944e0,-9.998688031030823e-1,-1.421077915970990e0,8.865770800973060e-4,8.654861154481477e-5
6.720551273974976e-2,1.387973172487284e1,-2.700000000000000e0,2.107985318005496e-2,2.024544927376266e-4,1.917798985108293e-2,3.150472691259278e1,1.838976473641199e-4,2.720216082605981e0,2.720399980253345e0,-2.720032184958617e0,-9.998648010228649e-1,-1.420676692356150e0,9.136083694122394e-4,9.032104532188996e-5
6.788093937176141e-2,1.373167592044257e1,-2.690000000000000e0,2.139966141149624e-2,2.086341866337386e-4,1.946825191627874e-2,3.103510307372555e1,1.895064163378453e-4,2.720199272555199e0,2.720388778971537e0,-2.720009766138861e0,-9.998606769607323e-1,-1.420271436376943e0,9.414631716880258e-4,9.425671531507891e-5
6.856315415427794e-2,1.358509329588079e1,-2.680000000000000e0,2.172430894104508e-2,2.150023356803408e-4,1.976289886530322e-2,3.057248851862113e1,1.952860857801017e-4,2.720181949975952e0,2.720377236061732e0,-2.719986663890172e0,-9.998564272019399e-1,-1.419862107507433e0,9.701665488901115e-4,9.836262023991316e-5
6.925222530934599e-2,1.343996919280288e1,-2.670000000000000e0,2.205386890010432e-2,2.215646820034368e-4,2.006199675763582e-2,3.011677854876517e1,2.012418569516950e-4,2.720164099258506e0,2.720365341115458e0,-2.719962857401554e0,-9.998520479187775e-1,-1.419448664814392e0,9.997443242405349e-4,1.026460553558082e-4
6.994822174465536e-2,1.329628909867760e1,-2.660000000000000e0,2.238841552423732e-2,2.283271431414520e-4,2.036561264090869e-2,2.966787003521496e1,2.073790891197699e-4,2.720145704316693e0,2.720353083405813e0,-2.719938325227573e0,-9.998475351671188e-1,-1.419031066953207e0,1.030223105246129e-3,1.071146248371291e-4
7.065121306042957e-2,1.315403864537581e1,-2.650000000000000e0,2.272802416770455e-2,2.352958161417041e-4,2.067381456366507e-2,2.922566139502508e1,2.137033043064049e-4,2.720126748576815e0,2.720340451881121e0,-2.719913045272508e0,-9.998428848829134e-1,-1.418609272163742e0,1.061630307419299e-3,1.117762546495471e-4
7.136126955638608e-2,1.301320360773361e1,-2.640000000000000e0,2.307277132222085e-2,2.424769842494509e-4,2.098667159148426e-2,2.879005256803051e1,2.202201922444062e-4,2.720107214959496e0,2.720327435151741e0,-2.719886994767251e0,-9.998380928785271e-1,-1.418183238266168e0,1.093994178706896e-3,1.166392059517138e-4
7.207846223876610e-2,1.287376990212990e1,-2.630000000000000e0,2.342273463204176e-2,2.498771213322117e-4,2.130425382018150e-2,2.836094499398188e1,2.269356154173590e-4,2.720087085867705e0,2.720314021483122e0,-2.719860150252288e0,-9.998331548390186e-1,-1.417752922656740e0,1.127343824652859e-3,1.217120890430354e-4
7.280286282743559e-2,1.273572358507793e1,-2.620000000000000e0,2.377799291314919e-2,2.575028989007071e-4,2.162663239224819e-2,2.793824159002710e1,2.338556143147193e-4,2.720066343167711e0,2.720300198782025e0,-2.719832487553396e0,-9.998280663182546e-1,-1.417318282303539e0,1.161709234310995e-3,1.270038778791180e-4
7.353454376305707e-2,1.259905085183093e1,-2.610000000000000e0,2.413862616890893e-2,2.653611908875997e-4,2.195387951050532e-2,2.752184672853471e1,2.409864127808926e-4,2.720044968176148e0,2.720285954588929e0,-2.719803981763367e0,-9.998228227349595e-1,-1.416879273742166e0,1.197121306935002e-3,1.325239251772564e-4
7.427357821433390e-2,1.246373803500169e1,-2.600000000000000e0,2.450471560968907e-2,2.734590810137930e-4,2.228606845485684e-2,2.711166621525327e1,2.483344235872826e-4,2.720022941640042e0,2.720271276063629e0,-2.719774607216455e0,-9.998174193685959e-1,-1.416435853071400e0,1.233611879463017e-3,1.382819781351905e-4
7.502004008532698e-2,1.232977160319577e1,-2.590000000000000e0,2.487634366911057e-2,2.818038679506022e-4,2.262327359640756e-2,2.670760726780193e1,2.559062541089557e-4,2.720000243722835e0,2.720256149976944e0,-2.719744337468727e0,-9.998118513551667e-1,-1.415987975948804e0,1.271213754825290e-3,1.442881947872118e-4
7.577400402284548e-2,1.219713815965836e1,-2.580000000000000e0,2.525359402410280e-2,2.904030730452597e-4,2.296557041452707e-2,2.630957849448681e1,2.637087122323005e-4,2.719976853983449e0,2.720240562695681e0,-2.719713145271216e0,-9.998061136828494e-1,-1.415535597586293e0,1.309960731093258e-3,1.505531610226103e-4
7.653554542391149e-2,1.206582444093456e1,-2.570000000000000e0,2.563655161176990e-2,2.992644458953793e-4,2.331303551144854e-2,2.591748987343871e1,2.717488123790302e-4,2.719952751361193e0,2.720224500173572e0,-2.719681002548815e0,-9.998002011875405e-1,-1.415078672745653e0,1.349887631500134e-3,1.570879082923690e-4
7.730474044329978e-2,1.193581731554307e1,-2.560000000000000e0,2.602530264988703e-2,3.083959724466841e-4,2.366574662964185e-2,2.553125273206681e1,2.800337817692022e-4,2.719927914153827e0,2.720207947935596e0,-2.719647880372058e0,-9.997941085482221e-1,-1.414617155734020e0,1.391030335352335e-3,1.639039320309842e-4
7.808166600115317e-2,1.180710378266303e1,-2.550000000000000e0,2.641993465440579e-2,3.178058810183868e-4,2.402378266689135e-2,2.515077972682401e1,2.885710668130146e-4,2.719902320001252e0,2.720190891068065e0,-2.719613748934440e0,-9.997878302822347e-1,-1.414151000399308e0,1.433425809863408e-3,1.710132108212721e-4
7.886639979067495e-2,1.167967097083388e1,-2.540000000000000e0,2.682053646039476e-2,3.275026507866127e-4,2.438722369397595e-2,2.477598482327847e1,2.973683397500109e-4,2.719875945862535e0,2.720173314202285e0,-2.719578577522785e0,-9.997813607403635e-1,-1.413680160125595e0,1.477112142931002e-3,1.784282263310632e-4
7.965902028589801e-2,1.155350613666823e1,-2.530000000000000e0,2.722719824020800e-2,3.374950182923102e-4,2.475615097024660e-2,2.440678327648754e1,3.064335054308209e-4,2.719848767998300e0,2.720155201503731e0,-2.719542334492870e0,-9.997746941018208e-1,-1.413204587828461e0,1.522128576890012e-3,1.861619840517189e-4
8.045960674953247e-2,1.142859666357754e1,-2.520000000000000e0,2.764001152487266e-2,3.477919863265516e-4,2.513064696160357e-2,2.404309161166888e1,3.157747083543773e-4,2.719820761946667e0,2.720136536655022e0,-2.719504987238313e0,-9.997678243690350e-1,-1.412724235950281e0,1.568515543263749e-3,1.942280348695281e-4
8.126823924089170e-2,1.130493006051041e1,-2.510000000000000e0,2.805906922294493e-2,3.584028309608048e-4,2.551079535658055e-2,2.368482760516458e1,3.254003398626658e-4,2.719791902504241e0,2.720117302844104e0,-2.719466502164378e0,-9.997607453623250e-1,-1.412239056455465e0,1.616314698547813e-3,2.026404975021454e-4
8.208499862389880e-2,1.118249396070347e1,-2.500000000000000e0,2.848446564234760e-2,3.693371108463232e-4,2.589668108461880e-2,2.333191026569343e1,3.353190455992266e-4,2.719762163700935e0,2.720097482746534e0,-2.719426844655336e0,-9.997534507143763e-1,-1.411749000825661e0,1.665568961049958e-3,2.114140818334234e-4
8.290996657517266e-2,1.106127612044472e1,-2.490000000000000e0,2.891629650993854e-2,3.806046748106149e-4,2.628839033266117e-2,2.298425981588758e1,3.455397331411766e-4,2.719731518779435e0,2.720077058512576e0,-2.719385979046294e0,-9.997459338645869e-1,-1.411254020054896e0,1.716322548822050e-3,2.205641131811673e-4
8.374322559219592e-2,1.094126441784911e1,-2.480000000000000e0,2.935465899380004e-2,3.922156715843722e-4,2.668601056371863e-2,2.264179767410865e1,3.560715799034513e-4,2.719699940168875e0,2.720056011748778e0,-2.719343868588972e0,-9.997381880532126e-1,-1.410754064644682e0,1.768621018709030e-3,2.301065575336048e-4
8.458485900156473e-2,1.082244685164636e1,-2.470000000000000e0,2.979965172354531e-2,4.041805580096933e-4,2.708963053397982e-2,2.230444643653948e1,3.669240412337659e-4,2.719667399462653e0,2.720034323503887e0,-2.719300475421420e0,-9.997302063153665e-1,-1.410249084599061e0,1.822511306552425e-3,2.400580477916358e-4
8.543495096732123e-2,1.070481153998085e1,-2.460000000000000e0,3.025137481306137e-2,4.165101092090549e-4,2.749934031166240e-2,2.197212985954722e1,3.781068587883103e-4,2.719633867390925e0,2.720011974249713e0,-2.719255760532136e0,-9.997219814748112e-1,-1.409739029419607e0,1.878041768575028e-3,2.504359110552372e-4
8.629358649937049e-2,1.058834671922339e1,-2.450000000000000e0,3.070992988157946e-2,4.292154274538655e-4,2.791523129464311e-2,2.164477284231337e1,3.896300691167111e-4,2.719599313796638e0,2.719988943865754e0,-2.719209683727521e0,-9.997135061375927e-1,-1.409223848100378e0,1.935262223985693e-3,2.612581969937891e-4
8.716085146198126e-2,1.047304074279484e1,-2.440000000000000e0,3.117542007687279e-2,4.423079527896055e-4,2.833739622958635e-2,2.132230140972719e1,4.015040125362873e-4,2.719563707606807e0,2.719965211619343e0,-2.719162203594271e0,-9.997047726854585e-1,-1.408703489122811e0,1.994223998832786e-3,2.725437073414474e-4
8.803683258237259e-2,1.035888208000145e1,-2.430000000000000e0,3.164795009711661e-2,4.557994726175572e-4,2.876592923009616e-2,2.100464269553817e1,4.137393422354504e-4,2.719527016806630e0,2.719940756148866e0,-2.719113277464395e0,-9.996957732691052e-1,-1.408177900450577e0,2.054979971146402e-3,2.843120265601746e-4
8.892161745938634e-2,1.024585931488184e1,-2.420000000000000e0,3.212762621454166e-2,4.697021327894635e-4,2.920092579611480e-2,2.069172492576385e1,4.263470336751013e-4,2.719489208409506e0,2.719915555443182e0,-2.719062861375831e0,-9.996864998012002e-1,-1.407647029524368e0,2.117584617400210e-3,2.965835537144986e-4
8.981529457224763e-2,1.013396114506531e1,-2.410000000000000e0,3.261455629811035e-2,4.840284479598589e-4,2.964248283259490e-2,2.038347740234865e1,4.393383942403418e-4,2.719450248429081e0,2.719889586823322e0,-2.719010910034841e0,-9.996769439492186e-1,-1.407110823256651e0,2.182094060333984e-3,3.093795356036304e-4
9.071795328941247e-2,1.002317638064161e1,-2.400000000000000e0,3.310884983762616e-2,4.987913131631381e-4,3.009069866916059e-2,2.007983048707066e1,4.527250731991116e-4,2.719410101847977e0,2.719862826921176e0,-2.718957376774778e0,-9.996670971280479e-1,-1.406569228026353e0,2.248566118170226e-3,3.227221011981087e-4
9.162968387750488e-2,9.913493943041971e0,-2.390000000000000e0,3.361061796725203e-2,5.140040149983245e-4,3.054567307929420e-2,1.978071558569195e1,4.665190719335591e-4,2.719368732587600e0,2.719835251659533e0,-2.718902213515666e0,-9.996569504923880e-1,-1.406022189673497e0,2.317060355266622e-3,3.366342974298031e-4
9.255057751034329e-2,9.804902863931257e0,-2.380000000000000e0,3.411997349007530e-2,5.296802437011809e-4,3.100750730025139e-2,1.948606513234917e1,4.807327544875717e-4,2.719326103475553e0,2.719806836230041e0,-2.718845370721065e0,-9.996464949289162e-1,-1.405469653493794e0,2.387638134240745e-3,3.511401263857382e-4
9.348072627805847e-2,9.697392284111054e0,-2.370000000000000e0,3.463703090249491e-2,5.458341052278143e-4,3.147630405275428e-2,1.919581257418041e1,4.953788584107176e-4,2.719282176213030e0,2.719777555071441e0,-2.718786797354619e0,-9.996357210482254e-1,-1.404911564233165e0,2.460362669609085e-3,3.662645839579545e-4
9.442022319630231e-2,9.590951452433785e0,-2.360000000000000e0,3.516190641924109e-2,5.624801338340468e-4,3.195216756115125e-2,1.890989235618516e1,5.104705059279431e-4,2.719236911340877e0,2.719747381846805e0,-2.718726440834950e0,-9.996246191765199e-1,-1.404347866082219e0,2.535299082980192e-3,3.820337000033311e-4
9.536916221554965e-2,9.485569724727570e0,-2.350000000000000e0,3.569471799865691e-2,5.796333051292169e-4,3.243520357360334e-2,1.862823990631348e1,5.260212154305455e-4,2.719190268204385e0,2.719716289419816e0,-2.718664246988955e0,-9.996131793470687e-1,-1.403778502670670e0,2.612514459843877e-3,3.984745800691566e-4
9.632763823049303e-2,9.381236562731843e0,-2.340000000000000e0,3.623558536817147e-2,5.973090491743274e-4,3.292551938247933e-2,1.835079162078132e1,5.420449133030111e-4,2.719142204917973e0,2.719684249831276e0,-2.718600160004670e0,-9.996013912914069e-1,-1.403203417061704e0,2.692077908000262e-3,4.156154487420405e-4
9.729574708953276e-2,9.277941533043450e0,-2.330000000000000e0,3.678463005050153e-2,6.155232645828977e-4,3.342322384501771e-2,1.807748484960791e1,5.585559460970802e-4,2.719092678327172e0,2.719651234273269e0,-2.718534122381075e0,-9.995892444302725e-1,-1.402622551746280e0,2.774060617669988e-3,4.334856946797158e-4
9.827358560436150e-2,9.175674306073338e0,-2.320000000000000e0,3.734197538957647e-2,6.342923321485143e-4,3.392842740394738e-2,1.780825788237266e1,5.755690930524638e-4,2.719041643971910e0,2.719617213064963e0,-2.718466074878857e0,-9.995767278642835e-1,-1.402035848637383e0,2.858535923333850e-3,4.521159173871708e-4
9.926125155964570e-2,9.074424655013582e0,-2.310000000000000e0,3.790774657669463e-2,6.536331289172632e-4,3.444124210811186e-2,1.754304993418769e1,5.930995789747888e-4,2.718989056048616e0,2.719582155627590e0,-2.718395956469641e0,-9.995638303643467e-1,-1.401443249064213e0,2.945579367345220e-3,4.715379758005992e-4
1.002588437228037e-1,8.974182454814720e0,-2.300000000000000e0,3.848207067941662e-2,6.735630452964032e-4,3.496178163456330e-2,1.728180113188298e1,6.111630875314436e-4,2.718934867364083e0,2.719546030451614e0,-2.718323704276551e0,-9.995505403617455e-1,-1.400844693766318e0,3.035268765353755e-3,4.917850387446752e-4
1.012664618538834e-1,8.874937681173185e0,-2.290000000000000e0,3.906507666769945e-2,6.940999991575188e-4,3.549016130913125e-2,1.702445250040071e1,6.297757748740786e-4,2.718879029297534e0,2.719508805072408e0,-2.718249253522660e0,-9.995368459379874e-1,-1.400240122887670e0,3.127684273604826e-3,5.128916373307882e-4
1.022842067155374e-1,8.776680409528907e0,-2.280000000000000e0,3.965689544167786e-2,7.152624517763000e-4,3.602649812786431e-2,1.677094594939594e1,6.489542836785051e-4,2.718821491757720e0,2.719470446041399e0,-2.718172537474041e0,-9.995227348143287e-1,-1.399629475970678e0,3.222908458149289e-3,5.348937193659531e-4
1.033121800831002e-1,8.679400814072837e0,-2.270000000000000e0,4.025765985939000e-2,7.370694238172486e-4,3.657091077837265e-2,1.652122426004024e1,6.687157575798464e-4,2.718762203139920e0,2.719430918897500e0,-2.718093487382340e0,-9.995081943410049e-1,-1.399012691950140e0,3.321026366017746e-3,5.578287058443797e-4
1.043504847547650e-1,8.583089166764376e0,-2.260000000000000e0,4.086750476559070e-2,7.595405126639396e-4,3.712351966166731e-2,1.627523107202545e1,6.890778560350998e-4,2.718701110279315e0,2.719390188135350e0,-2.718012032423280e0,-9.994932114861329e-1,-1.398389709147141e0,3.422125598404857e-3,5.817355495958486e-4
1.053992245618643e-1,8.487735836358526e0,-2.250000000000000e0,4.148656702030128e-2,7.826959094540128e-4,3.768444691385473e-2,1.603291087076414e1,7.100587696015677e-4,2.718638158405193e0,2.719348217174794e0,-2.717928099635591e0,-9.994777728242989e-1,-1.397760465262881e0,3.526296385919683e-3,6.066547961673957e-4
1.064585043792528e-1,8.393331287442784e0,-2.240000000000000e0,4.211498552802442e-2,8.065564169826721e-4,3.825381642809970e-2,1.579420897478435e1,7.316772356573751e-4,2.718573291092834e0,2.719304968328491e0,-2.717841613857176e0,-9.994618645248112e-1,-1.397124897372448e0,3.633631665949676e-3,6.326286470170496e-4
1.075284301357949e-1,8.299866079483589e0,-2.230000000000000e0,4.275290126782283e-2,8.311434688320077e-4,3.883175387686167e-2,1.555907152331521e1,7.539525545765806e-4,2.718506450212082e0,2.719260402766659e0,-2.717752497657506e0,-9.994454723396042e-1,-1.396482941918523e0,3.744227162189102e-3,6.597010251008090e-4
1.086091088249580e-1,8.207330865882248e0,-2.220000000000000e0,4.340045732275322e-2,8.564791477290108e-4,3.941838673381439e-2,1.532744546406085e1,7.769046063482772e-4,2.718437575878073e0,2.719214480484422e0,-2.717660671271725e0,-9.994285815908057e-1,-1.395834534705025e0,3.858181466392023e-3,6.879176429364302e-4
1.097006485155114e-1,8.115716393040305e0,-2.210000000000000e0,4.405779891006566e-2,8.825862048868064e-4,4.001384429608920e-2,1.509927854115957e1,8.005538676758351e-4,2.718366606399306e0,2.719167160266982e0,-2.717566052531630e0,-9.994111771579376e-1,-1.395179610890693e0,3.975596122397554e-3,7.173260732300173e-4
1.108031583623339e-1,8.025013499434122e0,-2.200000000000000e0,4.472507341218832e-2,9.094880806558145e-4,4.061825770661430e-2,1.487451928332555e1,8.249214295604660e-4,2.718293478222213e0,2.719118399651773e0,-2.717468556792653e0,-9.993932434647450e-1,-1.394518104982600e0,4.096575712480345e-3,7.479758221539792e-4
1.119167486173288e-1,7.935213114698753e0,-2.190000000000000e0,4.540243040761355e-2,9.372089249990567e-4,4.123175997645363e-2,1.465311699217039e1,8.500290153779415e-4,2.718218125876244e0,2.719068154891622e0,-2.717368096860866e0,-9.993747644656508e-1,-1.393849950829603e0,4.221227946086771e-3,7.799184053673260e-4
1.130415306404499e-1,7.846306258720880e0,-2.180000000000000e0,4.609002170179762e-2,9.657736180122104e-4,4.185448600712741e-2,1.443502173070165e1,8.758989994604122e-4,2.718140481918879e0,2.719016380918339e0,-2.717264582919418e0,-9.993557236318197e-1,-1.393175081615730e0,4.349663751012376e-3,8.132074268719486e-4
1.141776169108365e-1,7.758284040740833e0,-2.170000000000000e0,4.678800135974213e-2,9.952077930853506e-4,4.248657261326930e-2,1.422018431199593e1,9.025544262113023e-4,2.718060476873508e0,2.718963031299719e0,-2.717157922447297e0,-9.993361039368162e-1,-1.392493429853498e0,4.481997367065568e-3,8.478986608010261e-4
